dealer,player,handtype,drawnum,action,Q-value
10, 8, 0, 83, 1, 0.0
10, 8, 0, 84, 0, 0.0
10, 8, 0, 84, 1, 0.0
10, 8, 0, 85, 0, 0.0
10, 8, 0, 85, 1, 0.0
10, 8, 0, 86, 0, 0.0
10, 8, 0, 86, 1, 0.0
10, 8, 0, 87, 0, 0.0
10, 8, 0, 87, 1, 0.0
10, 8, 1, 0, 0, 0.0
10, 8, 1, 0, 1, 0.0
10, 8, 1, 1, 0, 0.0
10, 8, 1, 1, 1, 0.0
10, 8, 1, 2, 0, 0.0
10, 8, 1, 2, 1, 0.0
10, 8, 1, 3, 0, 0.0
10, 8, 1, 3, 1, 0.0
10, 8, 1, 4, 0, 0.0
10, 8, 1, 4, 1, 0.0
10, 8, 1, 5, 0, 0.0
10, 8, 1, 5, 1, 0.0
10, 8, 1, 6, 0, 0.0
10, 8, 1, 6, 1, 0.0
10, 8, 1, 7, 0, 0.0
10, 8, 1, 7, 1, 0.0
10, 8, 1, 8, 0, 0.0
10, 8, 1, 8, 1, 0.0
10, 8, 1, 9, 0, 0.0
10, 8, 1, 9, 1, 0.0
10, 8, 1, 10, 0, 15.709318310466589
10, 8, 1, 10, 1, 31.450146506893677
10, 8, 1, 11, 0, 15.669306548193935
10, 8, 1, 11, 1, 31.437279265182354
10, 8, 1, 12, 0, 15.788810483871014
10, 8, 1, 12, 1, 31.453661474498148
10, 8, 1, 13, 0, 15.89511662177956
10, 8, 1, 13, 1, 31.222444889779602
10, 8, 1, 14, 0, 15.811074012242626
10, 8, 1, 14, 1, 31.231036580758815
10, 8, 1, 15, 0, 16.09243697478993
10, 8, 1, 15, 1, 31.0070363555224
10, 8, 1, 16, 0, 15.867559254568482
10, 8, 1, 16, 1, 31.2387658076387
10, 8, 1, 17, 0, 15.802645691812602
10, 8, 1, 17, 1, 31.22170003648147
10, 8, 1, 18, 0, 15.543219666931002
10, 8, 1, 18, 1, 31.05599142341993
10, 8, 1, 19, 0, 17.6855895196507
10, 8, 1, 19, 1, 30.403066271018798
10, 8, 1, 20, 0, 15.123456790123457
10, 8, 1, 20, 1, 29.096477794793266
10, 8, 1, 21, 0, 13.559322033898304
10, 8, 1, 21, 1, 32.16292134831467
10, 8, 1, 22, 0, 9.523809523809524
10, 8, 1, 22, 1, 28.90995260663507
10, 8, 1, 23, 0, 0.0
10, 8, 1, 23, 1, 33.333333333333336
10, 8, 1, 24, 0, 0.0
10, 8, 1, 24, 1, 0.0
10, 8, 1, 25, 0, 0.0
10, 8, 1, 25, 1, 0.0
10, 8, 1, 26, 0, 0.0
10, 8, 1, 26, 1, 0.0
10, 8, 1, 27, 0, 0.0
10, 8, 1, 27, 1, 0.0
10, 8, 1, 28, 0, 0.0
10, 8, 1, 28, 1, 0.0
10, 8, 1, 29, 0, 0.0
10, 8, 1, 29, 1, 0.0
10, 8, 1, 30, 0, 0.0
10, 8, 1, 30, 1, 0.0
10, 8, 1, 31, 0, 0.0
10, 8, 1, 31, 1, 0.0
10, 8, 1, 32, 0, 0.0
10, 8, 1, 32, 1, 0.0
10, 8, 1, 33, 0, 0.0
10, 8, 1, 33, 1, 0.0
10, 8, 1, 34, 0, 0.0
10, 8, 1, 34, 1, 0.0
10, 8, 1, 35, 0, 0.0
10, 8, 1, 35, 1, 0.0
10, 8, 1, 36, 0, 0.0
10, 8, 1, 36, 1, 0.0
10, 8, 1, 37, 0, 0.0
10, 8, 1, 37, 1, 0.0
10, 8, 1, 38, 0, 0.0
10, 8, 1, 38, 1, 0.0
10, 8, 1, 39, 0, 0.0
10, 8, 1, 39, 1, 0.0
10, 8, 1, 40, 0, 0.0
10, 8, 1, 40, 1, 0.0
10, 8, 1, 41, 0, 0.0
10, 8, 1, 41, 1, 0.0
10, 8, 1, 42, 0, 0.0
10, 8, 1, 42, 1, 0.0
10, 8, 1, 43, 0, 0.0
10, 8, 1, 43, 1, 0.0
10, 8, 1, 44, 0, 0.0
10, 8, 1, 44, 1, 0.0
10, 8, 1, 45, 0, 0.0
10, 8, 1, 45, 1, 0.0
10, 8, 1, 46, 0, 0.0
10, 8, 1, 46, 1, 0.0
10, 8, 1, 47, 0, 0.0
10, 8, 1, 47, 1, 0.0
10, 8, 1, 48, 0, 0.0
10, 8, 1, 48, 1, 0.0
10, 8, 1, 49, 0, 0.0
10, 8, 1, 49, 1, 0.0
10, 8, 1, 50, 0, 0.0
10, 8, 1, 50, 1, 0.0
10, 8, 1, 51, 0, 0.0
10, 8, 1, 51, 1, 0.0
10, 8, 1, 52, 0, 0.0
10, 8, 1, 52, 1, 0.0
10, 8, 1, 53, 0, 0.0
10, 8, 1, 53, 1, 0.0
10, 8, 1, 54, 0, 0.0
10, 8, 1, 54, 1, 0.0
10, 8, 1, 55, 0, 0.0
10, 8, 1, 55, 1, 0.0
10, 8, 1, 56, 0, 0.0
10, 8, 1, 56, 1, 0.0
10, 8, 1, 57, 0, 0.0
10, 8, 1, 57, 1, 0.0
10, 8, 1, 58, 0, 0.0
10, 8, 1, 58, 1, 0.0
10, 8, 1, 59, 0, 0.0
10, 8, 1, 59, 1, 0.0
10, 8, 1, 60, 0, 0.0
10, 8, 1, 60, 1, 0.0
10, 8, 1, 61, 0, 0.0
10, 8, 1, 61, 1, 0.0
10, 8, 1, 62, 0, 0.0
10, 8, 1, 62, 1, 0.0
10, 8, 1, 63, 0, 0.0
10, 8, 1, 63, 1, 0.0
10, 8, 1, 64, 0, 0.0
10, 8, 1, 64, 1, 0.0
10, 8, 1, 65, 0, 0.0
10, 8, 1, 65, 1, 0.0
10, 8, 1, 66, 0, 0.0
10, 8, 1, 66, 1, 0.0
10, 8, 1, 67, 0, 0.0
10, 8, 1, 67, 1, 0.0
10, 8, 1, 68, 0, 0.0
10, 8, 1, 68, 1, 0.0
10, 8, 1, 69, 0, 0.0
10, 8, 1, 69, 1, 0.0
10, 8, 1, 70, 0, 0.0
10, 8, 1, 70, 1, 0.0
10, 8, 1, 71, 0, 0.0
10, 8, 1, 71, 1, 0.0
10, 8, 1, 72, 0, 0.0
10, 8, 1, 72, 1, 0.0
10, 8, 1, 73, 0, 0.0
10, 8, 1, 73, 1, 0.0
10, 8, 1, 74, 0, 0.0
10, 8, 1, 74, 1, 0.0
10, 8, 1, 75, 0, 0.0
10, 8, 1, 75, 1, 0.0
10, 8, 1, 76, 0, 0.0
10, 8, 1, 76, 1, 0.0
10, 8, 1, 77, 0, 0.0
10, 8, 1, 77, 1, 0.0
10, 8, 1, 78, 0, 0.0
10, 8, 1, 78, 1, 0.0
10, 8, 1, 79, 0, 0.0
10, 8, 1, 79, 1, 0.0
10, 8, 1, 80, 0, 0.0
10, 8, 1, 80, 1, 0.0
10, 8, 1, 81, 0, 0.0
10, 8, 1, 81, 1, 0.0
10, 8, 1, 82, 0, 0.0
10, 8, 1, 82, 1, 0.0
10, 8, 1, 83, 0, 0.0
10, 8, 1, 83, 1, 0.0
10, 8, 1, 84, 0, 0.0
10, 8, 1, 84, 1, 0.0
10, 8, 1, 85, 0, 0.0
10, 8, 1, 85, 1, 0.0
10, 8, 1, 86, 0, 0.0
10, 8, 1, 86, 1, 0.0
10, 8, 1, 87, 0, 0.0
10, 8, 1, 87, 1, 0.0
10, 9, 0, 0, 0, 0.0
10, 9, 0, 0, 1, 0.0
10, 9, 0, 1, 0, 0.0
10, 9, 0, 1, 1, 0.0
10, 9, 0, 2, 0, 0.0
10, 9, 0, 2, 1, 0.0
10, 9, 0, 3, 0, 0.0
10, 9, 0, 3, 1, 0.0
10, 9, 0, 4, 0, 0.0
10, 9, 0, 4, 1, 0.0
10, 9, 0, 5, 0, 0.0
10, 9, 0, 5, 1, 0.0
10, 9, 0, 6, 0, 0.0
10, 9, 0, 6, 1, 0.0
10, 9, 0, 7, 0, 0.0
10, 9, 0, 7, 1, 0.0
10, 9, 0, 8, 0, 0.0
10, 9, 0, 8, 1, 0.0
10, 9, 0, 9, 0, 0.0
10, 9, 0, 9, 1, 0.0
10, 9, 0, 10, 0, 0.0
10, 9, 0, 10, 1, 0.0
10, 9, 0, 11, 0, 0.0
10, 9, 0, 11, 1, 0.0
10, 9, 0, 12, 0, 0.0
10, 9, 0, 12, 1, 0.0
10, 9, 0, 13, 0, 0.0
10, 9, 0, 13, 1, 0.0
10, 9, 0, 14, 0, 0.0
10, 9, 0, 14, 1, 0.0
10, 9, 0, 15, 0, 0.0
10, 9, 0, 15, 1, 0.0
10, 9, 0, 16, 0, 0.0
10, 9, 0, 16, 1, 0.0
10, 9, 0, 17, 0, 0.0
10, 9, 0, 17, 1, 0.0
10, 9, 0, 18, 0, 0.0
10, 9, 0, 18, 1, 0.0
10, 9, 0, 19, 0, 0.0
10, 9, 0, 19, 1, 0.0
10, 9, 0, 20, 0, 0.0
10, 9, 0, 20, 1, 0.0
10, 9, 0, 21, 0, 0.0
10, 9, 0, 21, 1, 0.0
10, 9, 0, 22, 0, 0.0
10, 9, 0, 22, 1, 0.0
10, 9, 0, 23, 0, 0.0
10, 9, 0, 23, 1, 0.0
10, 9, 0, 24, 0, 0.0
10, 9, 0, 24, 1, 0.0
10, 9, 0, 25, 0, 0.0
10, 9, 0, 25, 1, 0.0
10, 9, 0, 26, 0, 0.0
10, 9, 0, 26, 1, 0.0
10, 9, 0, 27, 0, 0.0
10, 9, 0, 27, 1, 0.0
10, 9, 0, 28, 0, 0.0
10, 9, 0, 28, 1, 0.0
10, 9, 0, 29, 0, 0.0
10, 9, 0, 29, 1, 0.0
10, 9, 0, 30, 0, 0.0
10, 9, 0, 30, 1, 0.0
10, 9, 0, 31, 0, 0.0
10, 9, 0, 31, 1, 0.0
10, 9, 0, 32, 0, 0.0
10, 9, 0, 32, 1, 0.0
10, 9, 0, 33, 0, 0.0
10, 9, 0, 33, 1, 0.0
10, 9, 0, 34, 0, 0.0
10, 9, 0, 34, 1, 0.0
10, 9, 0, 35, 0, 0.0
10, 9, 0, 35, 1, 0.0
10, 9, 0, 36, 0, 0.0
10, 9, 0, 36, 1, 0.0
10, 9, 0, 37, 0, 0.0
10, 9, 0, 37, 1, 0.0
10, 9, 0, 38, 0, 0.0
10, 9, 0, 38, 1, 0.0
10, 9, 0, 39, 0, 0.0
10, 9, 0, 39, 1, 0.0
10, 9, 0, 40, 0, 0.0
10, 9, 0, 40, 1, 0.0
10, 9, 0, 41, 0, 0.0
10, 9, 0, 41, 1, 0.0
10, 9, 0, 42, 0, 0.0
10, 9, 0, 42, 1, 0.0
10, 9, 0, 43, 0, 0.0
10, 9, 0, 43, 1, 0.0
10, 9, 0, 44, 0, 0.0
10, 9, 0, 44, 1, 0.0
10, 9, 0, 45, 0, 0.0
10, 9, 0, 45, 1, 0.0
10, 9, 0, 46, 0, 0.0
10, 9, 0, 46, 1, 0.0
10, 9, 0, 47, 0, 0.0
10, 9, 0, 47, 1, 0.0
10, 9, 0, 48, 0, 0.0
10, 9, 0, 48, 1, 0.0
10, 9, 0, 49, 0, 0.0
10, 9, 0, 49, 1, 0.0
10, 9, 0, 50, 0, 0.0
10, 9, 0, 50, 1, 0.0
10, 9, 0, 51, 0, 0.0
10, 9, 0, 51, 1, 0.0
10, 9, 0, 52, 0, 0.0
10, 9, 0, 52, 1, 0.0
10, 9, 0, 53, 0, 0.0
10, 9, 0, 53, 1, 0.0
10, 9, 0, 54, 0, 0.0
10, 9, 0, 54, 1, 0.0
10, 9, 0, 55, 0, 0.0
10, 9, 0, 55, 1, 0.0
10, 9, 0, 56, 0, 0.0
10, 9, 0, 56, 1, 0.0
10, 9, 0, 57, 0, 0.0
10, 9, 0, 57, 1, 0.0
10, 9, 0, 58, 0, 0.0
10, 9, 0, 58, 1, 0.0
10, 9, 0, 59, 0, 0.0
10, 9, 0, 59, 1, 0.0
10, 9, 0, 60, 0, 0.0
10, 9, 0, 60, 1, 0.0
10, 9, 0, 61, 0, 0.0
10, 9, 0, 61, 1, 0.0
10, 9, 0, 62, 0, 0.0
10, 9, 0, 62, 1, 0.0
10, 9, 0, 63, 0, 0.0
10, 9, 0, 63, 1, 0.0
10, 9, 0, 64, 0, 0.0
10, 9, 0, 64, 1, 0.0
10, 9, 0, 65, 0, 0.0
10, 9, 0, 65, 1, 0.0
10, 9, 0, 66, 0, 0.0
10, 9, 0, 66, 1, 0.0
10, 9, 0, 67, 0, 0.0
10, 9, 0, 67, 1, 0.0
10, 9, 0, 68, 0, 0.0
10, 9, 0, 68, 1, 0.0
10, 9, 0, 69, 0, 0.0
10, 9, 0, 69, 1, 0.0
10, 9, 0, 70, 0, 0.0
10, 9, 0, 70, 1, 0.0
10, 9, 0, 71, 0, 0.0
10, 9, 0, 71, 1, 0.0
10, 9, 0, 72, 0, 0.0
10, 9, 0, 72, 1, 0.0
10, 9, 0, 73, 0, 0.0
10, 9, 0, 73, 1, 0.0
10, 9, 0, 74, 0, 0.0
10, 9, 0, 74, 1, 0.0
10, 9, 0, 75, 0, 0.0
10, 9, 0, 75, 1, 0.0
10, 9, 0, 76, 0, 0.0
10, 9, 0, 76, 1, 0.0
10, 9, 0, 77, 0, 0.0
10, 9, 0, 77, 1, 0.0
10, 9, 0, 78, 0, 0.0
10, 9, 0, 78, 1, 0.0
10, 9, 0, 79, 0, 0.0
10, 9, 0, 79, 1, 0.0
10, 9, 0, 80, 0, 0.0
10, 9, 0, 80, 1, 0.0
10, 9, 0, 81, 0, 0.0
10, 9, 0, 81, 1, 0.0
10, 9, 0, 82, 0, 0.0
10, 9, 0, 82, 1, 0.0
10, 9, 0, 83, 0, 0.0
10, 9, 0, 83, 1, 0.0
10, 9, 0, 84, 0, 0.0
10, 9, 0, 84, 1, 0.0
10, 9, 0, 85, 0, 0.0
10, 9, 0, 85, 1, 0.0
10, 9, 0, 86, 0, 0.0
10, 9, 0, 86, 1, 0.0
10, 9, 0, 87, 0, 0.0
10, 9, 0, 87, 1, 0.0
10, 9, 1, 0, 0, 0.0
10, 9, 1, 0, 1, 0.0
10, 9, 1, 1, 0, 0.0
10, 9, 1, 1, 1, 0.0
10, 9, 1, 2, 0, 0.0
10, 9, 1, 2, 1, 0.0
10, 9, 1, 3, 0, 0.0
10, 9, 1, 3, 1, 0.0
10, 9, 1, 4, 0, 0.0
10, 9, 1, 4, 1, 0.0
10, 9, 1, 5, 0, 0.0
10, 9, 1, 5, 1, 0.0
10, 9, 1, 6, 0, 0.0
10, 9, 1, 6, 1, 0.0
10, 9, 1, 7, 0, 0.0
10, 9, 1, 7, 1, 0.0
10, 9, 1, 8, 0, 0.0
10, 9, 1, 8, 1, 0.0
10, 9, 1, 9, 0, 0.0
10, 9, 1, 9, 1, 0.0
10, 9, 1, 10, 0, 15.558573015677062
10, 9, 1, 10, 1, 34.1198635764766
10, 9, 1, 11, 0, 15.91982637559056
10, 9, 1, 11, 1, 33.95830072255644
10, 9, 1, 12, 0, 15.874777975133203
10, 9, 1, 12, 1, 33.923015513409254
10, 9, 1, 13, 0, 16.194865042791342
10, 9, 1, 13, 1, 33.80440254913593
10, 9, 1, 14, 0, 15.695488721804498
10, 9, 1, 14, 1, 33.876398796444164
10, 9, 1, 15, 0, 16.86990086849718
10, 9, 1, 15, 1, 33.727231214166544
10, 9, 1, 16, 0, 15.785521177530775
10, 9, 1, 16, 1, 33.74193268939261
10, 9, 1, 17, 0, 17.089871611982883
10, 9, 1, 17, 1, 33.96996996996924
10, 9, 1, 18, 0, 14.796846573681023
10, 9, 1, 18, 1, 34.00829749172144
10, 9, 1, 19, 0, 14.65076660988075
10, 9, 1, 19, 1, 33.92290685379199
10, 9, 1, 20, 0, 18.181818181818187
10, 9, 1, 20, 1, 32.94748729531348
10, 9, 1, 21, 0, 14.285714285714288
10, 9, 1, 21, 1, 32.681564245810094
10, 9, 1, 22, 0, 16.296296296296305
10, 9, 1, 22, 1, 33.54037267080742
10, 9, 1, 23, 0, 15.384615384615385
10, 9, 1, 23, 1, 0.0
10, 9, 1, 24, 0, 0.0
10, 9, 1, 24, 1, 0.0
10, 9, 1, 25, 0, 0.0
10, 9, 1, 25, 1, 0.0
10, 9, 1, 26, 0, 0.0
10, 9, 1, 26, 1, 0.0
10, 9, 1, 27, 0, 0.0
10, 9, 1, 27, 1, 0.0
10, 9, 1, 28, 0, 0.0
10, 9, 1, 28, 1, 0.0
10, 9, 1, 29, 0, 0.0
10, 9, 1, 29, 1, 0.0
10, 9, 1, 30, 0, 0.0
10, 9, 1, 30, 1, 0.0
10, 9, 1, 31, 0, 0.0
10, 9, 1, 31, 1, 0.0
10, 9, 1, 32, 0, 0.0
10, 9, 1, 32, 1, 0.0
10, 9, 1, 33, 0, 0.0
10, 9, 1, 33, 1, 0.0
10, 9, 1, 34, 0, 0.0
10, 9, 1, 34, 1, 0.0
10, 9, 1, 35, 0, 0.0
10, 9, 1, 35, 1, 0.0
10, 9, 1, 36, 0, 0.0
10, 9, 1, 36, 1, 0.0
10, 9, 1, 37, 0, 0.0
10, 9, 1, 37, 1, 0.0
10, 9, 1, 38, 0, 0.0
10, 9, 1, 38, 1, 0.0
10, 9, 1, 39, 0, 0.0
10, 9, 1, 39, 1, 0.0
10, 9, 1, 40, 0, 0.0
10, 9, 1, 40, 1, 0.0
10, 9, 1, 41, 0, 0.0
10, 9, 1, 41, 1, 0.0
10, 9, 1, 42, 0, 0.0
10, 9, 1, 42, 1, 0.0
10, 9, 1, 43, 0, 0.0
10, 9, 1, 43, 1, 0.0
10, 9, 1, 44, 0, 0.0
10, 9, 1, 44, 1, 0.0
10, 9, 1, 45, 0, 0.0
10, 9, 1, 45, 1, 0.0
10, 9, 1, 46, 0, 0.0
10, 9, 1, 46, 1, 0.0
10, 9, 1, 47, 0, 0.0
10, 9, 1, 47, 1, 0.0
10, 9, 1, 48, 0, 0.0
10, 9, 1, 48, 1, 0.0
10, 9, 1, 49, 0, 0.0
10, 9, 1, 49, 1, 0.0
10, 9, 1, 50, 0, 0.0
10, 9, 1, 50, 1, 0.0
10, 9, 1, 51, 0, 0.0
10, 9, 1, 51, 1, 0.0
10, 9, 1, 52, 0, 0.0
10, 9, 1, 52, 1, 0.0
10, 9, 1, 53, 0, 0.0
10, 9, 1, 53, 1, 0.0
10, 9, 1, 54, 0, 0.0
10, 9, 1, 54, 1, 0.0
10, 9, 1, 55, 0, 0.0
10, 9, 1, 55, 1, 0.0
10, 9, 1, 56, 0, 0.0
10, 9, 1, 56, 1, 0.0
10, 9, 1, 57, 0, 0.0
10, 9, 1, 57, 1, 0.0
10, 9, 1, 58, 0, 0.0
10, 9, 1, 58, 1, 0.0
10, 9, 1, 59, 0, 0.0
10, 9, 1, 59, 1, 0.0
10, 9, 1, 60, 0, 0.0
10, 9, 1, 60, 1, 0.0
10, 9, 1, 61, 0, 0.0
10, 9, 1, 61, 1, 0.0
10, 9, 1, 62, 0, 0.0
10, 9, 1, 62, 1, 0.0
10, 9, 1, 63, 0, 0.0
10, 9, 1, 63, 1, 0.0
10, 9, 1, 64, 0, 0.0
10, 9, 1, 64, 1, 0.0
10, 9, 1, 65, 0, 0.0
10, 9, 1, 65, 1, 0.0
10, 9, 1, 66, 0, 0.0
10, 9, 1, 66, 1, 0.0
10, 9, 1, 67, 0, 0.0
10, 9, 1, 67, 1, 0.0
10, 9, 1, 68, 0, 0.0
10, 9, 1, 68, 1, 0.0
10, 9, 1, 69, 0, 0.0
10, 9, 1, 69, 1, 0.0
10, 9, 1, 70, 0, 0.0
10, 9, 1, 70, 1, 0.0
10, 9, 1, 71, 0, 0.0
10, 9, 1, 71, 1, 0.0
10, 9, 1, 72, 0, 0.0
10, 9, 1, 72, 1, 0.0
10, 9, 1, 73, 0, 0.0
10, 9, 1, 73, 1, 0.0
10, 9, 1, 74, 0, 0.0
10, 9, 1, 74, 1, 0.0
10, 9, 1, 75, 0, 0.0
10, 9, 1, 75, 1, 0.0
10, 9, 1, 76, 0, 0.0
10, 9, 1, 76, 1, 0.0
10, 9, 1, 77, 0, 0.0
10, 9, 1, 77, 1, 0.0
10, 9, 1, 78, 0, 0.0
10, 9, 1, 78, 1, 0.0
10, 9, 1, 79, 0, 0.0
10, 9, 1, 79, 1, 0.0
10, 9, 1, 80, 0, 0.0
10, 9, 1, 80, 1, 0.0
10, 9, 1, 81, 0, 0.0
10, 9, 1, 81, 1, 0.0
10, 9, 1, 82, 0, 0.0
10, 9, 1, 82, 1, 0.0
10, 9, 1, 83, 0, 0.0
10, 9, 1, 83, 1, 0.0
10, 9, 1, 84, 0, 0.0
10, 9, 1, 84, 1, 0.0
10, 9, 1, 85, 0, 0.0
10, 9, 1, 85, 1, 0.0
10, 9, 1, 86, 0, 0.0
10, 9, 1, 86, 1, 0.0
10, 9, 1, 87, 0, 0.0
10, 9, 1, 87, 1, 0.0
10, 10, 0, 0, 0, 0.0
10, 10, 0, 0, 1, 0.0
10, 10, 0, 1, 0, 0.0
10, 10, 0, 1, 1, 0.0
10, 10, 0, 2, 0, 0.0
10, 10, 0, 2, 1, 0.0
10, 10, 0, 3, 0, 0.0
10, 10, 0, 3, 1, 0.0
10, 10, 0, 4, 0, 0.0
10, 10, 0, 4, 1, 0.0
10, 10, 0, 5, 0, 0.0
10, 10, 0, 5, 1, 0.0
10, 10, 0, 6, 0, 0.0
10, 10, 0, 6, 1, 0.0
10, 10, 0, 7, 0, 0.0
10, 10, 0, 7, 1, 0.0
10, 10, 0, 8, 0, 0.0
10, 10, 0, 8, 1, 0.0
10, 10, 0, 9, 0, 0.0
10, 10, 0, 9, 1, 0.0
10, 10, 0, 10, 0, 0.0
10, 10, 0, 10, 1, 0.0
10, 10, 0, 11, 0, 0.0
10, 10, 0, 11, 1, 0.0
10, 10, 0, 12, 0, 0.0
10, 10, 0, 12, 1, 0.0
10, 10, 0, 13, 0, 0.0
10, 10, 0, 13, 1, 0.0
10, 10, 0, 14, 0, 0.0
10, 10, 0, 14, 1, 0.0
10, 10, 0, 15, 0, 0.0
10, 10, 0, 15, 1, 0.0
10, 10, 0, 16, 0, 0.0
10, 10, 0, 16, 1, 0.0
10, 10, 0, 17, 0, 0.0
10, 10, 0, 17, 1, 0.0
10, 10, 0, 18, 0, 0.0
10, 10, 0, 18, 1, 0.0
10, 10, 0, 19, 0, 0.0
10, 10, 0, 19, 1, 0.0
10, 10, 0, 20, 0, 0.0
10, 10, 0, 20, 1, 0.0
10, 10, 0, 21, 0, 0.0
10, 10, 0, 21, 1, 0.0
10, 10, 0, 22, 0, 0.0
10, 10, 0, 22, 1, 0.0
10, 10, 0, 23, 0, 0.0
10, 10, 0, 23, 1, 0.0
10, 10, 0, 24, 0, 0.0
10, 10, 0, 24, 1, 0.0
10, 10, 0, 25, 0, 0.0
10, 10, 0, 25, 1, 0.0
10, 10, 0, 26, 0, 0.0
10, 10, 0, 26, 1, 0.0
10, 10, 0, 27, 0, 0.0
10, 10, 0, 27, 1, 0.0
10, 10, 0, 28, 0, 0.0
10, 10, 0, 28, 1, 0.0
10, 10, 0, 29, 0, 0.0
10, 10, 0, 29, 1, 0.0
10, 10, 0, 30, 0, 0.0
10, 10, 0, 30, 1, 0.0
10, 10, 0, 31, 0, 0.0
10, 10, 0, 31, 1, 0.0
10, 10, 0, 32, 0, 0.0
10, 10, 0, 32, 1, 0.0
10, 10, 0, 33, 0, 0.0
10, 10, 0, 33, 1, 0.0
10, 10, 0, 34, 0, 0.0
10, 10, 0, 34, 1, 0.0
10, 10, 0, 35, 0, 0.0
10, 10, 0, 35, 1, 0.0
10, 10, 0, 36, 0, 0.0
10, 10, 0, 36, 1, 0.0
10, 10, 0, 37, 0, 0.0
10, 10, 0, 37, 1, 0.0
10, 10, 0, 38, 0, 0.0
10, 10, 0, 38, 1, 0.0
10, 10, 0, 39, 0, 0.0
10, 10, 0, 39, 1, 0.0
10, 10, 0, 40, 0, 0.0
10, 10, 0, 40, 1, 0.0
10, 10, 0, 41, 0, 0.0
10, 10, 0, 41, 1, 0.0
10, 10, 0, 42, 0, 0.0
10, 10, 0, 42, 1, 0.0
10, 10, 0, 43, 0, 0.0
10, 10, 0, 43, 1, 0.0
10, 10, 0, 44, 0, 0.0
10, 10, 0, 44, 1, 0.0
10, 10, 0, 45, 0, 0.0
10, 10, 0, 45, 1, 0.0
10, 10, 0, 46, 0, 0.0
10, 10, 0, 46, 1, 0.0
10, 10, 0, 47, 0, 0.0
10, 10, 0, 47, 1, 0.0
10, 10, 0, 48, 0, 0.0
10, 10, 0, 48, 1, 0.0
10, 10, 0, 49, 0, 0.0
10, 10, 0, 49, 1, 0.0
10, 10, 0, 50, 0, 0.0
10, 10, 0, 50, 1, 0.0
10, 10, 0, 51, 0, 0.0
10, 10, 0, 51, 1, 0.0
10, 10, 0, 52, 0, 0.0
10, 10, 0, 52, 1, 0.0
10, 10, 0, 53, 0, 0.0
10, 10, 0, 53, 1, 0.0
10, 10, 0, 54, 0, 0.0
10, 10, 0, 54, 1, 0.0
10, 10, 0, 55, 0, 0.0
10, 10, 0, 55, 1, 0.0
10, 10, 0, 56, 0, 0.0
10, 10, 0, 56, 1, 0.0
10, 10, 0, 57, 0, 0.0
10, 10, 0, 57, 1, 0.0
10, 10, 0, 58, 0, 0.0
10, 10, 0, 58, 1, 0.0
10, 10, 0, 59, 0, 0.0
10, 10, 0, 59, 1, 0.0
10, 10, 0, 60, 0, 0.0
10, 10, 0, 60, 1, 0.0
10, 10, 0, 61, 0, 0.0
10, 10, 0, 61, 1, 0.0
10, 10, 0, 62, 0, 0.0
10, 10, 0, 62, 1, 0.0
10, 10, 0, 63, 0, 0.0
10, 10, 0, 63, 1, 0.0
10, 10, 0, 64, 0, 0.0
10, 10, 0, 64, 1, 0.0
10, 10, 0, 65, 0, 0.0
10, 10, 0, 65, 1, 0.0
10, 10, 0, 66, 0, 0.0
10, 10, 0, 66, 1, 0.0
10, 10, 0, 67, 0, 0.0
10, 10, 0, 67, 1, 0.0
10, 10, 0, 68, 0, 0.0
10, 10, 0, 68, 1, 0.0
10, 10, 0, 69, 0, 0.0
10, 10, 0, 69, 1, 0.0
10, 10, 0, 70, 0, 0.0
10, 10, 0, 70, 1, 0.0
10, 10, 0, 71, 0, 0.0
10, 10, 0, 71, 1, 0.0
10, 10, 0, 72, 0, 0.0
10, 10, 0, 72, 1, 0.0
10, 10, 0, 73, 0, 0.0
10, 10, 0, 73, 1, 0.0
10, 10, 0, 74, 0, 0.0
10, 10, 0, 74, 1, 0.0
10, 10, 0, 75, 0, 0.0
10, 10, 0, 75, 1, 0.0
10, 10, 0, 76, 0, 0.0
10, 10, 0, 76, 1, 0.0
10, 10, 0, 77, 0, 0.0
10, 10, 0, 77, 1, 0.0
10, 10, 0, 78, 0, 0.0
10, 10, 0, 78, 1, 0.0
10, 10, 0, 79, 0, 0.0
10, 10, 0, 79, 1, 0.0
10, 10, 0, 80, 0, 0.0
10, 10, 0, 80, 1, 0.0
10, 10, 0, 81, 0, 0.0
10, 10, 0, 81, 1, 0.0
10, 10, 0, 82, 0, 0.0
10, 10, 0, 82, 1, 0.0
10, 10, 0, 83, 0, 0.0
10, 10, 0, 83, 1, 0.0
10, 10, 0, 84, 0, 0.0
10, 10, 0, 84, 1, 0.0
10, 10, 0, 85, 0, 0.0
10, 10, 0, 85, 1, 0.0
10, 10, 0, 86, 0, 0.0
10, 10, 0, 86, 1, 0.0
10, 10, 0, 87, 0, 0.0
10, 10, 0, 87, 1, 0.0
10, 10, 1, 0, 0, 0.0
10, 10, 1, 0, 1, 0.0
10, 10, 1, 1, 0, 0.0
10, 10, 1, 1, 1, 0.0
10, 10, 1, 2, 0, 0.0
10, 10, 1, 2, 1, 0.0
10, 10, 1, 3, 0, 0.0
10, 10, 1, 3, 1, 0.0
10, 10, 1, 4, 0, 0.0
10, 10, 1, 4, 1, 0.0
10, 10, 1, 5, 0, 0.0
